category_list,status,country_code,funding_rounds,founded_year,success,startup_age,primary_industry
|Mobile|,operating,USA,1.0,2011.0,0,15,
|Restaurants|Hospitality|,operating,GBR,2.0,2014.0,0,12,
|Manufacturing|,operating,USA,6.0,2011.0,0,15,
|Fleet Management|Transportation|Energy|Clean Technology|,operating,USA,2.0,2005.0,0,21,
|Collaboration|Project Management|Enterprise Software|,operating,USA,2.0,2006.0,0,20,
|Enterprise Software|,operating,IRL,1.0,2013.0,0,13,
|Content|Freelancers|Marketplaces|,operating,,1.0,2014.0,0,12,
|Developer APIs|Apps|Mobile|,operating,,1.0,2010.0,0,16,
|Translation|Printing|,operating,CHN,1.0,2009.0,0,17,
|Textbooks|Publishing|Writers|,operating,USA,1.0,2011.0,0,15,
|Curated Web|,operating,USA,1.0,2012.0,0,14,
|iPhone|iPad|Education|,operating,,1.0,2012.0,0,14,
|Music|,closed,USA,1.0,2007.0,0,19,
|Reputation|Email Marketing|SEO|Social Media Marketing|Internet Marketing|Advertising|,operating,GBR,1.0,2009.0,0,17,
|Open Source|Services|Software|,operating,USA,3.0,2005.0,0,21,
|Video Games|Online Gaming|PC Gaming|MMO Games|Games|,operating,CAN,1.0,2009.0,0,17,
|Media|News|Film|Video Streaming|Video|Games|,acquired,ESP,1.0,2009.0,1,17,
|Mobile Games|Online Gaming|Social Games|Games|,operating,TUR,1.0,2011.0,0,15,
|Health Care|,operating,CHN,1.0,2003.0,0,23,
|Online Dating|Social Network Media|Mobile|Curated Web|,operating,,1.0,2007.0,0,19,
|E-Commerce|,operating,,1.0,2012.0,0,14,
|Games|,operating,,1.0,2000.0,0,26,
|Transportation|Public Transportation|,operating,DEU,3.0,2013.0,0,13,
|Software|SaaS|Web Development|Business Intelligence|Analytics|,operating,DEU,1.0,2013.0,0,13,
Unknown,operating,USA,1.0,1996.0,0,30,Unknown
|Advertising|,acquired,GBR,1.0,1999.0,1,27,
|Search|,closed,USA,1.0,2008.0,0,18,
|Weddings|E-Commerce|,operating,DEU,2.0,2012.0,0,14,
|Media|Internet|Video Streaming|Video|Enterprise Software|,operating,USA,3.0,2010.0,0,16,
|Messaging|Social Media|Apps|,operating,USA,1.0,2014.0,0,12,
|Opinions|Reviews and Recommendations|Networking|Social Media|,operating,TUR,1.0,2011.0,0,15,
|Networking|,operating,USA,1.0,2013.0,0,13,
|Biotechnology|,acquired,CHN,5.0,2000.0,1,26,
|Clean Technology|,operating,CHN,1.0,2006.0,0,20,
Unknown,operating,EGY,1.0,2012.0,0,14,Unknown
|Online Dating|Gamification|iPhone|Apps|Social Media|,operating,USA,3.0,2013.0,0,13,
|Blogging Platforms|Image Recognition|Photography|Search|,operating,USA,1.0,2010.0,0,16,
|Finance|Advertising|Product Development Services|Television|Film|Media|Software|,operating,USA,2.0,2012.0,0,14,
|E-Commerce|,operating,JOR,2.0,2013.0,0,13,
|Social Media|iPhone|Photography|Location Based Services|Mobile|Messaging|,operating,USA,1.0,2011.0,0,15,
|Oil and Gas|,operating,USA,1.0,2012.0,0,14,
|Music Education|Tutoring|Service Providers|Marketplaces|Education|Curated Web|,operating,USA,1.0,2005.0,0,21,
|User Experience Design|,operating,USA,1.0,2014.0,0,12,
|Software|,operating,BWA,1.0,2011.0,0,15,
|Biotechnology|,operating,USA,1.0,2008.0,0,18,
Unknown,operating,USA,1.0,2008.0,0,18,Unknown
|Software|,operating,USA,4.0,2003.0,0,23,
|Hardware + Software|,operating,USA,1.0,2006.0,0,20,
|B2B|,operating,USA,1.0,2014.0,0,12,
|Enterprise Software|,operating,USA,3.0,2003.0,0,23,
|Health Care|,operating,USA,7.0,2010.0,0,16,
|Distribution|Licensing|Art|Audio|Internet|Media|Music|,operating,SWE,4.0,2003.0,0,23,
|Enterprise Software|,operating,GBR,1.0,2003.0,0,23,
|Incentives|Analytics|,operating,USA,6.0,2005.0,0,21,
|Technology|Apps|Wireless|Search|Local|Mobile|Advertising|,operating,USA,4.0,2009.0,0,17,
|Facebook Applications|Android|iOS|Mobile|Social Games|Games|,operating,MYS,1.0,2010.0,0,16,
|Software|,operating,DEU,2.0,2004.0,0,22,
|Real Estate|,operating,USA,1.0,2014.0,0,12,
|Mobile Software Tools|Testing|Windows Phone 7|Android|iOS|Software|,operating,USA,3.0,2011.0,0,15,
|Finance|,operating,USA,4.0,2001.0,0,25,
|Education|,operating,IND,1.0,2009.0,0,17,
|Education|,operating,IND,1.0,2009.0,0,17,
|Software|,operating,USA,1.0,1999.0,0,27,
|Education|,operating,USA,1.0,1999.0,0,27,
|Curated Web|,operating,USA,1.0,1999.0,0,27,
|Security|Internet|Virtualization|Enterprise Software|,operating,USA,2.0,2006.0,0,20,
|Hospitality|,operating,USA,2.0,2008.0,0,18,
|Biotechnology|,operating,USA,1.0,2000.0,0,26,
|Nanotechnology|,operating,USA,2.0,2010.0,0,16,
|Personal Finance|Bitcoin|Information Security|Curated Web|,operating,USA,2.0,2012.0,0,14,
|Consumer Behavior|Mobile Advertising|Audio|,operating,USA,2.0,2012.0,0,14,
|Software|,operating,USA,2.0,1985.0,0,41,
|Mobile|Smart Grid|Clean Technology|Software|,acquired,USA,1.0,2010.0,1,16,
|Search|,closed,USA,4.0,1999.0,0,27,
|Information Technology|,operating,USA,1.0,2013.0,0,13,
|Green|Cloud Computing|Virtualization|Software|,operating,USA,1.0,2008.0,0,18,
|Security|,operating,USA,7.0,2000.0,0,26,
|Semiconductors|,operating,USA,6.0,2001.0,0,25,
|Analytics|,operating,USA,3.0,1997.0,0,29,
|SaaS|Cloud Computing|Enterprise Software|,closed,GBR,1.0,2009.0,0,17,
|Market Research|Property Management|Real Estate|,operating,USA,1.0,2000.0,0,26,
Unknown,operating,USA,1.0,2014.0,0,12,Unknown
|Consumers|Web Development|Software|PaaS|SaaS|WebOS|Cloud Computing|Enterprise Software|,operating,SWE,2.0,2001.0,0,25,
|Automotive|,operating,USA,1.0,2010.0,0,16,
|Software|Mobile|Networking|,operating,CHN,1.0,2009.0,0,17,
|Diabetes|Biotechnology|,operating,IND,1.0,2010.0,0,16,
|VoIP|Messaging|,operating,GBR,3.0,2005.0,0,21,
|Curated Web|,operating,USA,2.0,2007.0,0,19,
|Manufacturing|,operating,USA,4.0,1999.0,0,27,
Unknown,operating,USA,1.0,2005.0,0,21,Unknown
|Software|,operating,,2.0,2004.0,0,22,
|Enterprise Software|,acquired,USA,3.0,2010.0,1,16,
|Health and Wellness|Fitness|Diagnostics|Health Care|Biotechnology|,operating,USA,8.0,2000.0,0,26,
|Biotechnology|,operating,USA,2.0,2012.0,0,14,
|Enterprises|Android|iPhone|Enterprise 2.0|Project Management|Enterprise Software|Mobile|Software|,operating,USA,1.0,2000.0,0,26,
|Developer Tools|Enterprise Software|Software|,operating,USA,2.0,2008.0,0,18,
|App Marketing|Android|Mobile|,operating,CHE,1.0,2010.0,0,16,
|Hospitality|,operating,USA,1.0,2009.0,0,17,
|Semiconductors|,acquired,USA,3.0,2000.0,1,26,
|Enterprise Software|,operating,USA,1.0,2002.0,0,24,
|Entrepreneur|Finance|,operating,GBR,1.0,2011.0,0,15,
|Health Care|Biotechnology|,operating,USA,3.0,1997.0,0,29,
|Games|,operating,AUT,2.0,2001.0,0,25,
|SaaS|Productivity Software|Enterprise Search|Semantic Search|Search|Enterprise Software|,operating,USA,1.0,2013.0,0,13,
|Enterprises|SaaS|Logistics|Shipping|Analytics|,operating,NOR,2.0,2012.0,0,14,
|Biotechnology|,operating,USA,1.0,2009.0,0,17,
|Banking|,operating,USA,1.0,2008.0,0,18,
|Information Services|B2B|Software|,operating,USA,2.0,2010.0,0,16,
|Social Media|Curated Web|,closed,USA,1.0,2006.0,0,20,
|Biotechnology|,operating,USA,1.0,1999.0,0,27,
|Software|,operating,USA,3.0,2004.0,0,22,
|Health and Wellness|,operating,GBR,2.0,2009.0,0,17,
|Mobile|,operating,IND,1.0,2011.0,0,15,
|Hardware + Software|,operating,USA,2.0,2010.0,0,16,
|Biotechnology|,operating,USA,3.0,2005.0,0,21,
|Personal Finance|CRM|Collaboration|Banking|SaaS|Business Services|Billing|Finance|Accounting|Software|,operating,NZL,6.0,2006.0,0,20,
Unknown,operating,USA,1.0,2007.0,0,19,Unknown
|Clean Technology|,operating,,3.0,2012.0,0,14,
|Virtualization|Cloud Computing|Databases|Analytics|,operating,USA,5.0,2005.0,0,21,
|Smart Building|Internet of Things|Technology|Health and Wellness|,operating,BEL,1.0,2013.0,0,13,
|Hardware + Software|,operating,USA,1.0,2010.0,0,16,
|Clean Technology|,operating,USA,1.0,2007.0,0,19,
|Networking|Entertainment|Computers|Games|,acquired,USA,2.0,2002.0,1,24,
|Curated Web|,operating,USA,1.0,2012.0,0,14,
|Telecommunications|Mobile|,operating,USA,1.0,2002.0,0,24,
|Automotive|,operating,,1.0,2013.0,0,13,
|Analytics|,acquired,USA,1.0,2008.0,1,18,
|Biotechnology|,operating,USA,3.0,2005.0,0,21,
|Hardware + Software|,operating,USA,2.0,2010.0,0,16,
Unknown,closed,,1.0,1992.0,0,34,Unknown
|Curated Web|Algorithms|Music Services|Music|,operating,CHN,3.0,2007.0,0,19,
|Video|Photography|,operating,CHN,1.0,1995.0,0,31,
|Mobile|,operating,,2.0,2006.0,0,20,
|Manufacturing|Health and Wellness|,operating,CHN,2.0,2006.0,0,20,
|Automotive|,operating,CHN,1.0,2001.0,0,25,
|Mobile|,operating,CHN,4.0,2010.0,0,16,
|Mobile|,operating,,1.0,2014.0,0,12,
|Medical|,operating,USA,1.0,2013.0,0,13,
|Health Care|,operating,CHN,1.0,2009.0,0,17,
|Enterprise Software|SaaS|Software|,acquired,USA,1.0,1997.0,1,29,
|Technology|Web Hosting|,operating,ESP,1.0,2003.0,0,23,
|Biotechnology|,operating,CHE,2.0,2002.0,0,24,
|Services|Cloud Data Services|Cloud Computing|Stock Exchanges|Finance|,operating,USA,3.0,2003.0,0,23,
|Search|Real Time|Photography|Private Social Networking|Networking|Language Learning|Games|,operating,CHE,1.0,2007.0,0,19,
|SaaS|Business Services|Small and Medium Businesses|World Domination|Sales and Marketing|Mobile|Promotional|Curated Web|,operating,USA,1.0,2011.0,0,15,
|Networking|Web Hosting|,operating,USA,1.0,2009.0,0,17,
|Mobile|,operating,CHN,1.0,2012.0,0,14,
|Mobile|,operating,USA,1.0,2008.0,0,18,
|Business Services|Contact Management|Networking|Social Media|,operating,DEU,2.0,2003.0,0,23,
|Education|,operating,,1.0,2008.0,0,18,
|Social Media|,operating,,2.0,2012.0,0,14,
|Medical Devices|,operating,CHN,1.0,2000.0,0,26,
|Mobile|,operating,IRL,1.0,2007.0,0,19,
|Web Hosting|,operating,USA,1.0,1995.0,0,31,
|Drones|Mobile|,operating,CAN,1.0,1998.0,0,28,
Unknown,operating,CAN,2.0,2011.0,0,15,Unknown
|Messaging|SMS|Mobile Payments|Mobile|,operating,USA,1.0,2009.0,0,17,
|Semiconductors|,operating,USA,1.0,2003.0,0,23,
|E-Commerce|Fashion|,operating,CHN,4.0,2008.0,0,18,
|Software|,closed,USA,3.0,2005.0,0,21,
|Public Relations|,operating,FRA,1.0,1986.0,0,40,
|Clean Technology|,operating,USA,3.0,2008.0,0,18,
|Advertising|,operating,USA,2.0,2007.0,0,19,
|Software|,operating,USA,5.0,2004.0,0,22,
|Health Care|,operating,USA,5.0,2008.0,0,18,
|Classifieds|Marketplaces|Real Estate|,operating,,1.0,2014.0,0,12,
|Business Services|Enterprise Software|,operating,USA,2.0,2000.0,0,26,
|Real Time|Audio|Swimming|Technology|Sports|,operating,ITA,1.0,2014.0,0,12,
|Web Development|Legal|,closed,USA,1.0,2003.0,0,23,
|Semiconductors|,operating,GBR,4.0,2005.0,0,21,
|Software|,acquired,USA,3.0,2000.0,1,26,
|E-Commerce|,operating,,1.0,2009.0,0,17,
|Web Hosting|,operating,USA,1.0,1994.0,0,32,
|Media|Weddings|Social Media|,operating,USA,3.0,1996.0,0,30,
|Biotechnology|,operating,GBR,1.0,2013.0,0,13,
|Software|,acquired,USA,8.0,2006.0,1,20,
|Manufacturing|,operating,USA,1.0,2014.0,0,12,
|Big Data Analytics|,operating,USA,1.0,2012.0,0,14,
|Software|,operating,USA,1.0,2006.0,0,20,
|Clean Technology|,operating,USA,1.0,1996.0,0,30,
|Clean Technology|,operating,CAN,1.0,2005.0,0,21,
|Public Transportation|,operating,USA,1.0,2001.0,0,25,
|B2B|SaaS|Software|,operating,USA,1.0,2011.0,0,15,
|Nanotechnology|,operating,USA,3.0,2008.0,0,18,
|Messaging|3D|Games|Gamification|Incentives|Loyalty Programs|App Marketing|Mobile|,operating,USA,2.0,2013.0,0,13,
|Finance|P2P Money Transfer|E-Commerce|,operating,USA,3.0,2001.0,0,25,
Unknown,operating,,1.0,2011.0,0,15,Unknown
|Consulting|,operating,USA,1.0,2003.0,0,23,
|Photo Sharing|Search|Email|Social Network Media|Curated Web|,acquired,USA,2.0,2004.0,1,22,
|App Marketing|Mobile Advertising|,operating,ESP,1.0,2013.0,0,13,
|Automotive|,operating,FRA,1.0,2007.0,0,19,
|Mobile|Gps|Enterprise Software|,acquired,USA,4.0,1999.0,1,27,
|Enterprise 2.0|Mobile|Market Research|Software|,operating,SWE,1.0,2011.0,0,15,
|Content|Advertising|Digital Media|Software|,operating,USA,11.0,1999.0,0,27,
|Enterprise Software|Cloud Infrastructure|Mobile|,operating,USA,1.0,2011.0,0,15,
|Social Media|,operating,USA,1.0,2012.0,0,14,
|Video Games|,operating,TWN,1.0,2000.0,0,26,
|Software|,acquired,USA,1.0,2009.0,1,17,
|Software|,operating,BEL,1.0,2011.0,0,15,
|Marketplaces|Freelancers|Software|,operating,ISR,1.0,2003.0,0,23,
|SaaS|Cloud Computing|Software|Big Data|Enterprise Software|,operating,ISR,2.0,2011.0,0,15,
|Semiconductors|,acquired,USA,2.0,2011.0,1,15,
|Biotechnology|,operating,USA,1.0,2009.0,0,17,
|Mobile|,operating,USA,4.0,1985.0,0,41,
|Mobile|,operating,CAN,2.0,2004.0,0,22,
|Data Visualization|Machine Learning|Big Data|Artificial Intelligence|Analytics|,operating,USA,1.0,2012.0,0,14,
|Logistics|E-Commerce|,operating,IRL,2.0,2013.0,0,13,
|Clean Technology|,operating,USA,2.0,2013.0,0,13,
|Biotechnology|,acquired,USA,1.0,1999.0,1,27,
|Social Media|,operating,ISR,1.0,2014.0,0,12,
|Semiconductors|,operating,KOR,1.0,2005.0,0,21,
|Hardware + Software|,operating,NLD,1.0,2000.0,0,26,
|Analytics|,acquired,USA,2.0,2004.0,1,22,
|Internet of Things|M2M|Semiconductors|,operating,GBR,2.0,2008.0,0,18,
|Tutoring|Training|Education|,operating,CHN,2.0,2008.0,0,18,
|Hardware + Software|,operating,USA,1.0,2004.0,0,22,
|Hardware + Software|,operating,USA,2.0,2005.0,0,21,
|Health and Wellness|,operating,USA,1.0,2012.0,0,14,
|Hardware + Software|,acquired,USA,1.0,2000.0,1,26,
|Hardware + Software|,operating,USA,4.0,1998.0,0,28,
|Analytics|CRM|Software|,acquired,USA,2.0,1999.0,1,27,
|Cloud Management|Enterprise Software|,operating,USA,3.0,2004.0,0,22,
|Advertising|,operating,FIN,1.0,2001.0,0,25,
|Manufacturing|,operating,,1.0,2003.0,0,23,
|Finance|,operating,IRL,1.0,2010.0,0,16,
|Wireless|Mobile|,operating,USA,1.0,2010.0,0,16,
|Energy|Clean Technology|,operating,USA,7.0,2004.0,0,22,
|Manufacturing|,operating,USA,2.0,2003.0,0,23,
|Automotive|Lead Generation|Lead Management|CRM|Software|,operating,USA,1.0,2013.0,0,13,
|Storage|Enterprise Software|,acquired,USA,3.0,2009.0,1,17,
|News|,operating,USA,2.0,2011.0,0,15,
|Software|Web Development|Collaboration|Real Time|Curated Web|,closed,,1.0,2009.0,0,17,
|Software|,operating,,1.0,2011.0,0,15,
|Curated Web|,operating,USA,1.0,2009.0,0,17,
|Customer Service|Education|,operating,CHN,1.0,2001.0,0,25,
|Education|,operating,CHN,1.0,2003.0,0,23,
|Education|,operating,CHN,1.0,2010.0,0,16,
|Chat|iPhone|Messaging|Networking|Mobile|,acquired,USA,3.0,2006.0,1,20,
|Web Tools|Software|,operating,CHN,5.0,2003.0,0,23,
|Enterprise Software|,closed,USA,1.0,2004.0,0,22,
|Local|Mobile|,operating,LAO,1.0,2010.0,0,16,
|Journalism|Social Network Media|News|Social Media|,operating,USA,1.0,2010.0,0,16,
|Hospitality|,operating,USA,1.0,2010.0,0,16,
|Education|Music|,operating,LTU,1.0,2014.0,0,12,
|Biotechnology|,closed,USA,1.0,1996.0,0,30,
|Advertising Networks|Advertising|Mobile|,acquired,DEU,1.0,2010.0,1,16,
|Biotechnology|,closed,USA,1.0,2006.0,0,20,
|Fashion|,operating,ITA,1.0,2013.0,0,13,
|Console Gaming|Online Gaming|Distribution|Film Production|TV Production|Broadcasting|Graphics|Web Development|Web Design|Digital Media|,operating,GBR,1.0,2010.0,0,16,
|Social Media|,operating,USA,1.0,2011.0,0,15,
|Startups|Consulting|Venture Capital|Finance|,operating,USA,2.0,2005.0,0,21,
|Health and Wellness|,operating,USA,1.0,2006.0,0,20,
|Productivity Software|,operating,USA,1.0,2012.0,0,14,
|Social Media|,operating,USA,1.0,2010.0,0,16,
|Entertainment|Games|,operating,USA,1.0,2013.0,0,13,
|Local|Information Technology|Discounts|Coupons|Sales and Marketing|Hotels|B2B|Android|iPhone|Mobile|Tourism|Travel|,operating,CHE,1.0,2011.0,0,15,
|Content|Social Media|,operating,USA,4.0,2012.0,0,14,
|NFC|QR Codes|App Marketing|Content|Digital Media|Video|Audio|Advertising|Mobile|,operating,USA,1.0,2012.0,0,14,
|Medical Devices|,operating,USA,1.0,2012.0,0,14,
|E-Commerce|,operating,CHN,1.0,1999.0,0,27,
|Travel & Tourism|Online Travel|Travel|,operating,DEU,1.0,2011.0,0,15,
|Video Streaming|Video|Software|,operating,,1.0,2010.0,0,16,
|Social Media|,operating,USA,1.0,2008.0,0,18,
|Advertising|Analytics|,acquired,ISR,2.0,2005.0,1,21,
|Games|Social Network Media|Information Technology|Education|Public Relations|,operating,CHL,2.0,2010.0,0,16,
Unknown,operating,,1.0,2014.0,0,12,Unknown
|Photography|Email|Portals|Search|Curated Web|,operating,USA,2.0,1994.0,0,32,
|Local|Social Media|Classifieds|Search|,operating,FRA,1.0,2005.0,0,21,
|Real Estate|Architecture|Design|Curated Web|,closed,USA,1.0,2012.0,0,14,
|Collaboration|Cloud Computing|Storage|File Sharing|Data Security|Web Hosting|,operating,MYS,1.0,2009.0,0,17,
|Software|,operating,USA,1.0,2009.0,0,17,
|Gps|Mobile|,operating,JPN,1.0,2013.0,0,13,
|Education|Curated Web|,closed,USA,2.0,2010.0,0,16,
|Language Learning|Search|,operating,USA,1.0,2007.0,0,19,
|Twitter Applications|Networking|Social Media|Enterprises|Web Development|Enterprise Software|,acquired,USA,5.0,2008.0,1,18,
|Travel|E-Commerce|Events|Hotels|Hospitality|,operating,PRT,1.0,2011.0,0,15,
|Software|E-Commerce|Big Data Analytics|Cloud-Based Music|Mobile Software Tools|Mobile Search|Email|Portals|Information Technology|Search|,operating,RUS,1.0,1997.0,0,29,
|Curated Web|,operating,CHN,1.0,1999.0,0,27,
|Telephony|Telecommunications|Speech Recognition|Mobile|Audio|Messaging|,acquired,USA,4.0,2006.0,1,20,
|Photo Sharing|Video|Entertainment|News|Music|Sports|Celebrity|Social Media|Mobile|,operating,USA,3.0,2012.0,0,14,
|Social Network Media|Social Media|Social Business|Enterprise Software|,operating,USA,1.0,2011.0,0,15,
|Games|,operating,USA,2.0,2011.0,0,15,
|Networking|Location Based Services|Social Media|Chat|Mobile|Apps|Messaging|,operating,USA,1.0,2013.0,0,13,
|Social Media|,operating,USA,3.0,2013.0,0,13,
|Mobile|Web Development|Apps|Enterprise Software|,operating,,1.0,2011.0,0,15,
|Financial Services|Mobile Payments|Payments|Finance Technology|Finance|,operating,USA,2.0,1999.0,0,27,
|Tracking|Transportation|Travel|,operating,USA,10.0,2007.0,0,19,
|Networking|Curated Web|,operating,USA,1.0,2010.0,0,16,
|Collaborative Consumption|Peer-to-Peer|Enterprise Software|,operating,USA,1.0,2013.0,0,13,
|Curated Web|,operating,SGP,1.0,2008.0,0,18,
|Local Search|Mobile|Advertising|Local|Search|,operating,,3.0,2009.0,0,17,
|Video|Advertising|,operating,USA,4.0,2007.0,0,19,
|Events|Networking|Mobile|Social Media|,closed,USA,4.0,2012.0,0,14,
Unknown,operating,FRA,1.0,2011.0,0,15,Unknown
|Networking|,operating,USA,1.0,2011.0,0,15,
|Android|iPhone|Mobile Video|Media|Mobile|Digital Media|Video Streaming|News|,operating,AUT,3.0,2007.0,0,19,
|Project Management|Tracking|Software|,operating,NOR,3.0,2008.0,0,18,
|Leisure|Marketplaces|Curated Web|,acquired,DEU,1.0,2011.0,1,15,
|Software|,operating,AUS,2.0,2012.0,0,14,
|Semantic Search|Search|,operating,FRA,1.0,2009.0,0,17,
|Local|Social Network Media|Communities|Social Media|,closed,USA,2.0,2010.0,0,16,
|Travel|,operating,IND,4.0,2006.0,0,20,
|Finance|,operating,USA,1.0,2012.0,0,14,
|Manufacturing|,operating,CAN,1.0,1990.0,0,36,
|Finance|,operating,DEU,2.0,2010.0,0,16,
|Hardware + Software|,operating,KOR,2.0,2013.0,0,13,
|Advertising|,operating,IND,3.0,1999.0,0,27,
|Curated Web|,operating,USA,2.0,2011.0,0,15,
|Digital Signage|Digital Media|Software|,operating,USA,5.0,1999.0,0,27,
|Financial Services|Investment Management|Finance|Visualization|Stock Exchanges|Analytics|,operating,USA,3.0,2009.0,0,17,
|Software|E-Commerce|,operating,KOR,1.0,2012.0,0,14,
|Software|,operating,,1.0,2000.0,0,26,
|Advertising Platforms|Ad Targeting|App Marketing|Media|Performance Marketing|Mobile Advertising|Games|Mobile|,operating,CHN,1.0,2009.0,0,17,
|Education|,operating,,6.0,2000.0,0,26,
|Sports|Home & Garden|Mobile|Online Shopping|Gift Card|Jewelry|Shoes|Fashion|,operating,IND,4.0,2009.0,0,17,
|Search|,closed,CHN,1.0,2008.0,0,18,
|Biotechnology|,operating,USA,1.0,2007.0,0,19,
|Media|Social Media|,acquired,ISR,2.0,2006.0,1,20,
|Health and Wellness|,operating,CHN,2.0,2003.0,0,23,
Unknown,operating,,1.0,1995.0,0,31,Unknown
|Software|,operating,CHN,2.0,2005.0,0,21,
|Finance|,operating,CHN,3.0,2003.0,0,23,
|Crowdfunding|Crowdsourcing|Marketplaces|iOS|Apps|Android|Mobile|,operating,ESP,1.0,2012.0,0,14,
|Entertainment|Games|Social Media|,operating,USA,3.0,2012.0,0,14,
|Video|Photography|,operating,,1.0,2013.0,0,13,
|Film|Distribution|Entertainment|Video|Games|,operating,USA,1.0,2011.0,0,15,
Unknown,operating,GBR,1.0,2013.0,0,13,Unknown
|Blogging Platforms|Social Network Media|Social Media|,operating,AUS,1.0,2013.0,0,13,
|Mobile|,operating,,1.0,2012.0,0,14,
|Games|,operating,,1.0,2007.0,0,19,
|Location Based Services|Search|,operating,POL,1.0,1998.0,0,28,
|Parenting|Mobile Social|Location Based Services|Social Media|,closed,USA,1.0,2010.0,0,16,
|Curated Web|,closed,USA,2.0,2009.0,0,17,
|Services|Advertising|,operating,USA,1.0,2009.0,0,17,
|E-Commerce|,operating,FRA,2.0,2006.0,0,20,
|Technology|Finance|,operating,USA,2.0,2004.0,0,22,
|Software|Email|SMS|Online Scheduling|Health and Wellness|,operating,IRL,1.0,2012.0,0,14,
|Crowdsourcing|Jewelry|E-Commerce|,acquired,USA,1.0,2012.0,1,14,
|Reviews and Recommendations|Social Media|,acquired,NLD,1.0,2007.0,1,19,
|Customer Service|Reviews and Recommendations|Search|,operating,USA,5.0,2004.0,0,22,
|Software|Search|,acquired,AUT,1.0,2007.0,1,19,
|Service Providers|Hospitality|E-Commerce|,operating,TUR,2.0,2000.0,0,26,
|Photo Sharing|Twitter Applications|Facebook Applications|Location Based Services|Social Media|iPhone|Curated Web|,operating,ITA,1.0,2011.0,0,15,
|Product Design|Brand Marketing|Online Shopping|,operating,IND,1.0,2010.0,0,16,
|Apps|Social Media|,operating,DEU,1.0,2014.0,0,12,
|Technology|Software|,operating,ESP,1.0,2005.0,0,21,
|Marketplaces|Local Businesses|File Sharing|Collaborative Consumption|E-Commerce|,operating,USA,2.0,2012.0,0,14,
|Restaurants|Mobile Commerce|,operating,NLD,3.0,2013.0,0,13,
|Analytics|Developer APIs|Social Recruiting|Recruiting|Enterprise Software|,operating,USA,1.0,2012.0,0,14,
|Email|Curated Web|,acquired,USA,1.0,1997.0,1,29,
|E-Commerce|,operating,CHN,2.0,2008.0,0,18,
|Trading|Peer-to-Peer|Local Based Services|Social Media|,operating,,1.0,2011.0,0,15,
|Curated Web|,closed,USA,1.0,2009.0,0,17,
|Video|Curated Web|,operating,USA,7.0,1999.0,0,27,
|Productivity Software|Mobile|CRM|Sales and Marketing|Email|Enterprise Software|,operating,USA,4.0,2010.0,0,16,
|Advertising Networks|,operating,,1.0,2013.0,0,13,
|Recycling|Soccer|Sports|Curated Web|,operating,ESP,1.0,2012.0,0,14,
|Search|,operating,CHN,1.0,2005.0,0,21,
|Home Automation|Curated Web|,operating,DEU,1.0,2010.0,0,16,
|Video Streaming|Mobile Video|Mobile|,operating,USA,4.0,2012.0,0,14,
|Sales and Marketing|SaaS|Cloud Data Services|Local|Mobile|Advertising|Software|,operating,USA,6.0,2006.0,0,20,
|Energy|Clean Energy|,operating,USA,1.0,2009.0,0,17,
|Predictive Analytics|Enterprise Software|,operating,USA,1.0,2013.0,0,13,
|Finance|,operating,,1.0,2007.0,0,19,
|Mobile|Social Network Media|Internet|Android|Software|,closed,CHN,1.0,2011.0,0,15,
|Internet TV|Content Discovery|Search|Guides|Entertainment|Television|Video|,operating,USA,1.0,2008.0,0,18,
|Optimization|Semantic Search|SEO|Software|,acquired,USA,1.0,2007.0,1,19,
|Analytics|Optimization|Real Time|Publishing|Advertising|,operating,USA,4.0,2010.0,0,16,
|Advertising|,operating,USA,3.0,2007.0,0,19,
|Mobile|Advertising|,operating,USA,3.0,2012.0,0,14,
Unknown,operating,USA,1.0,2008.0,0,18,Unknown
|Internet Marketing|Real Time|Advertising|,operating,NLD,2.0,2008.0,0,18,
|Employer Benefits Programs|Trading|Communities|Local|Mobile Shopping|Gift Card|Social Media|Curated Web|,operating,USA,2.0,2011.0,0,15,
|Local|Apps|Identity|Social Media|,operating,USA,3.0,2013.0,0,13,
|Travel|,operating,CHN,1.0,2011.0,0,15,
|Software|,operating,USA,1.0,2011.0,0,15,
|Finance|,operating,,1.0,2013.0,0,13,
|Manufacturing|,operating,CHN,1.0,2002.0,0,24,
|Social Media|,operating,,1.0,2007.0,0,19,
Unknown,operating,CHN,1.0,2012.0,0,14,Unknown
|Sales and Marketing|Internet|Startups|Social Media|,operating,,1.0,2013.0,0,13,
|Algorithms|Reviews and Recommendations|Restaurants|Shopping|Sales and Marketing|Curated Web|,operating,USA,3.0,2010.0,0,16,
|Web Design|Semantic Search|Email Marketing|Internet Marketing|SEO|Advertising|,operating,USA,1.0,2006.0,0,20,
|Search|,operating,USA,1.0,2006.0,0,20,
|Media|Fashion|Social Media|,operating,FRA,1.0,2009.0,0,17,
|Machine Learning|Marketing Automation|,operating,USA,1.0,2013.0,0,13,
|Digital Media|Services|Information Technology|,operating,FRA,2.0,2007.0,0,19,
|User Experience Design|Email Marketing|SEO|Social Media|Advertising|,operating,BRA,1.0,2013.0,0,13,
Unknown,operating,PRT,1.0,2010.0,0,16,Unknown
|Messaging|Apps|Communications Infrastructure|,operating,,1.0,2014.0,0,12,
|Fashion|,operating,,1.0,2012.0,0,14,
Unknown,operating,USA,1.0,2010.0,0,16,Unknown
